SNO	Code	Name	Description
30631	Witchdoctor_Hex	妖术	{c_gold}冷却时间：{/c_gold} {c_green}{Script Formula 17}{/c_green} 秒<br><br>召唤一名鬼娃萨满，可将敌人变成小鸡。
196974	Witchdoctor_Hex_ChickenWalk	妖术：变形小鸡	你被变成了小鸡！小鸡快跑！！！
188442	Witchdoctor_Hex_Explode	妖术爆破	爆炸！
107301	Witchdoctor_Hex_Fetish	痛苦变形	
107742	Witchdoctor_Hex_Fetish_Heal	hex_fetish_heal	
67668	Witchdoctor_Horrify	惧灵	{c_gold}冷却时间：{/c_gold} {c_green}{Script Formula 15}{/c_green} 秒<br><br>引导万灵之地的恐怖力量，将附近敌人吓得落荒而逃。
69867	Witchdoctor_Locust_Swarm	瘟疫虫群	{c_gold}消耗：{/c_gold} {c_green}{Resource Cost}{/c_green} 点法力值<br><br>释放瘟疫虫群攻击敌人，可在多个目标间跳跃。
67600	Witchdoctor_MassConfusion	群体混乱	{c_gold}冷却时间：{/c_gold} {c_green}{Script Formula 14}{/c_green} 秒<br><br>使敌人陷入混乱，转而为你作战。
217826	Witchdoctor_Passive_BadMedicine	致命毒药	“他们对致人麻痹的介质有着惊人的驾驭能力。他们常说，在丛林里总能找到缔造无限奇迹的自然产物。”——艾伯纳·锁脊
208568	Witchdoctor_Passive_BloodRitual	鲜血仪式	“自我和谐……还有比这更高尚的牺牲吗”——鲜血仪式上的临终遗言
208571	Witchdoctor_Passive_CircleOfLife	生命之环	“那些吊挂在村里的头骨，眼睛都被人用粗线缝上了。不管是什么邪恶法术将这些可怖怪兽召集在了一起，其力量都是无比强大的。”——艾伯纳·锁脊
340908	Witchdoctor_Passive_CreepingDeath	死亡蔓延	有些恐惧是无法战胜的。它们会一分一秒、一丁一点地将你吞噬。
218588	Witchdoctor_Passive_FetishSycophants	鬼娃跟班	万灵之地的住民顽皮且又喜追求力量，总是想要侵入我们的世界，可却又总是心浮气躁的匆匆离去。
208639	Witchdoctor_Passive_FierceLoyalty	狂热忠诚	建立威信。他们便会服从。
218191	Witchdoctor_Passive_GraveInjustice	剥削死者	只有蠢货才会妄图欺骗死神。智者会选择公平交易。
208594	Witchdoctor_Passive_GruesomeFeast	骇人盛宴	“我们紧密相连，生时如此，死后亦然。与亡者的灵魂同在，生命便能如野火烧不尽的丛林般繁衍不息。”——走阴人祖尼玛萨
217968	Witchdoctor_Passive_JungleFortitude	丛林坚毅	若要具备丛林般的坚毅，就要取己所必需，忍己所必忍。
340909	Witchdoctor_Passive_MidnightFeast	午夜盛宴	在伸手不见五指的漆黑夜晚，它们会现身寻找猎物。
340910	Witchdoctor_Passive_PhysicalAttunement	沼泽调谐	了解你的敌人，洞悉他们的力量，然后化为己用。
208628	Witchdoctor_Passive_PierceTheVeil	穿透迷障	“万灵需要供奉。最好备好祭品。”——走阴人祖尼玛萨
208565	Witchdoctor_Passive_RushOfEssence	元神奔行	若万灵想要回归本源，就只能一往无前。在它们面前没有回头路。
208569	Witchdoctor_Passive_SpiritualAttunement	灵魂协调	“池水深不见底，波澜不惊，从容不迫，寂静无声。时而化为喷泉，时而化为漩涡。汲取，继而复归充盈。”——浅石上所刻符文
218501	Witchdoctor_Passive_SpiritVessel	灵魂容器	是人皆会死。有时我们必须要返回，以让一切有始有终。
208601	Witchdoctor_Passive_TribalRites	部族仪式	“善待那些万灵之地的来客，他们就会善待你。”——五峰部族祖瓦扎
209041	Witchdoctor_Passive_VisionQuest	灵境追寻	“只可意会，不可眼观。在万灵之地，与自己肩并肩。亦步亦趋，前路漫漫，重见自己在眼前，抑或迷失到永远。”——锤炼颂歌
208563	Witchdoctor_Passive_ZombieHandler	僵尸统领	亡者都是听话的仆从。死亡对它们而言早已不是未知，因此不足为惧。
347265	Witchdoctor_Piranhas	食人鱼	{c_gold}消耗：{/c_gold} {c_green}{Resource Cost}{/c_green} 点法力值<br>{c_gold}冷却时间：{/c_gold} {c_green}{Script Formula 23}{/c_green} 秒<br><br>召唤一池致命的食人鱼，造成伤害并使受到影响的敌人受到额外伤害。
106465	Witchdoctor_PlagueOfToads	蟾蜍之疫	{c_gold}修为法术{/c_gold}<br><br>召唤接触敌人就会爆炸的蟾蜍。
220908	Witchdoctor_PlagueOfToads_BigToad_TongueSlap	妖术	
106592	Witchdoctor_PlagueOfToads_BigToadAttack	妖术	
103181	Witchdoctor_PoisonDart	剧毒飞镖	{c_gold}修为法术{/c_gold}<br><br>射出一枚致命毒镖。
102572	Witchdoctor_Sacrifice	牺牲	放逐一只已召唤的僵尸犬并使其爆炸。
67616	Witchdoctor_SoulHarvest	灵魂收割	{c_gold}冷却时间：{/c_gold} {c_green}{Script Formula 14}{/c_green} 秒<br><br>汲取敌人的生命力，使你的智力提高，持续 {c_green}{Script Formula 5}{/c_green} 秒。
108506	Witchdoctor_SpiritBarrage	灵魂弹幕	{c_gold}消耗：{/c_gold} {c_green}{Resource Cost}{/c_green} 点法力值<br><br>用一发灵魂飞弹轰击目标，飞弹可长途飞行，并能跨越某些障碍物。
186471	Witchdoctor_SpiritBarrage_RuneC_AOE		
106237	Witchdoctor_SpiritWalk	灵魂行走	{c_gold}冷却时间：{/c_gold} {c_green}{Script Formula 7}{/c_green} 秒<br><br>魂魄出窍，进入灵魂界域，移动速度加快。<br><br>{c_yellow}该技能在效果结束前不会触发冷却时间。{/c_yellow}
102573	Witchdoctor_SummonZombieDog	召唤僵尸犬	{c_gold}冷却时间：{/c_gold} {c_green}{Script Formula 18}{/c_green} 秒<br><br>召唤出 {c_green}{Script Formula 0}{/c_green}只僵尸犬，与你并肩作战。
134837	Witchdoctor_WallOfZombies	亡者之墙	{c_gold}冷却时间：{/c_gold} {c_green}{Script Formula 13}{/c_green} 秒<br><br>召唤一道僵尸之墙，阻挡并攻击敌人。
74003	Witchdoctor_ZombieCharger	僵尸死士	{c_gold}消耗：{/c_gold} {c_green}{Resource Cost}{/c_green} 点法力值<br><br>召出一只僵尸，在其腐烂倒地前对行进途中遇到的敌人发起冲锋。
309100	Witchdoctor_ZombieDog_FireAoE	僵尸犬火焰	
226692	Witchdoctor_ZombieDog_Melee	僵尸犬近战攻击	这是你近距离战斗时所使用的技能。
310071	Witchdoctor_ZombieDog_PoisonDoT	剧毒之咬	
30668	Wizard_ArcaneOrb	奥术之球	{c_gold}消耗：{/c_gold} {c_green}[{Script Formula 0}]{/c_green} 点奥能<br><br>掷出一只纯净奥术能量之球，接触后会发生爆炸。
134456	Wizard_ArcaneTorrent	奥术洪流	{c_gold}消耗：{/c_gold} {c_green}[{Script Formula 22}]{/c_green} 点奥能<br><br>施放出奥术飞弹弹幕。
165598	Wizard_ArcaneTorrent_RuneC_Mine	奥术洪流	
134872	Wizard_Archon	御法者	{c_gold}冷却时间：{/c_gold} {c_green}[{Script Formula 10}]{/c_green} 秒<br><br>变形为纯净能量的聚合体，并获得杀伤力十足的新技能，持续 {c_green}{Script Formula 2}{/c_green} 秒。
167355	Wizard_Archon_ArcaneBlast	奥术冲击	释放纯净能量冲击波，对附近所有敌人造成伤害。
392883	Wizard_Archon_ArcaneBlast_Cold	冰爆术	释放纯净能量冲击波，对附近所有敌人造成伤害。
392884	Wizard_Archon_ArcaneBlast_Fire	火焰冲击	释放纯净能量冲击波，对附近所有敌人造成伤害。
392885	Wizard_Archon_ArcaneBlast_Lightning	闪电冲击	释放纯净能量冲击波，对附近所有敌人造成伤害。
135166	Wizard_Archon_ArcaneStrike	奥术侵袭	震颤大地，对位于你前方的敌人造成伤害。
392886	Wizard_Archon_ArcaneStrike_Cold	冰霜打击	震颤大地，对位于你前方的敌人造成伤害。
392887	Wizard_Archon_ArcaneStrike_Fire	狱火打击	震颤大地，对位于你前方的敌人造成伤害。
392888	Wizard_Archon_ArcaneStrike_Lightning	闪电打击	震颤大地，对位于你前方的敌人造成伤害。
166616	Wizard_Archon_Cancel	取消御法者形态	释放御法者的力量，使你回复自然形态。
135238	Wizard_Archon_DisintegrationWave	溃解光波	引导一道纯净能量射线，穿透所有敌人。
392889	Wizard_Archon_DisintegrationWave_Cold	溃解光波	引导一道纯净能量射线，穿透所有敌人。
392890	Wizard_Archon_DisintegrationWave_Fire	溃解光波	引导一道纯净能量射线，穿透所有敌人。
392891	Wizard_Archon_DisintegrationWave_Lightning	溃解光波	引导一道纯净能量射线，穿透所有敌人。
135663	Wizard_Archon_SlowTime	时间延缓	制造一个扭曲时间的气泡跟随在你身后。
167648	Wizard_Archon_Teleport	传送	{c_gold}冷却时间：{/c_gold} {c_green}{Cooldown Time}{/c_green} 秒<br><br>立即传送到某个位置。
30680	Wizard_Blizzard	暴风雪	{c_gold}消耗：{/c_gold} {c_green}{Script Formula 17}{/c_green} 点奥能<br><br>召唤暴风雪，对被暴风雪击中的敌人造成伤害，并使其减速。
75599	Wizard_DiamondSkin	钻石体肤	{c_gold}冷却时间：{/c_gold} {c_green}{Cooldown Time}{/c_green} 秒<br><br>将你的皮肤变得如钻石一样坚硬，在短时间内吸收伤害。
91549	Wizard_Disintegrate	瓦解射线	{c_gold}消耗：{/c_gold} {c_green}[{Script Formula 20}]{/c_green} 点奥能<br><br>引导纯净能量射线，穿透所有敌人。
1765	Wizard_Electrocute	电刑	{c_gold}修为法术{/c_gold}<br><br>施放连环闪电，对最多 {c_green}[{Script Formula 13}]{/c_green} 个敌人施以电刑。
86991	Wizard_EnergyArmor	能量护甲	{c_gold}消耗：{/c_gold} {c_green}{Resource Cost}{/c_green} 点奥能<br><br>当能量护甲激活时，提高你的护甲值，但会降低你的奥能上限。<br><br>{c_yellow}你同时只能受到1种护甲的保护。{/c_yellow}
30708	Wizard_EnergyShield		
77113	Wizard_EnergyTwister	能量气旋	{c_gold}消耗：{/c_gold} {c_green}{Script Formula 14}{/c_green} 点奥能<br><br>释放出肆虐的旋风，在战场各处造成严重破坏。
87525	Wizard_ExplosiveBlast	聚能爆破	{c_gold}消耗：{/c_gold} {c_green}{Script Formula 16}{/c_green} 点奥能<br>{c_gold}冷却时间：{/c_gold} {c_green}{Cooldown Time}{/c_green} 秒<br><br>汇聚能量，并释放出毁灭性冲击波。
99120	Wizard_Familiar	魔星	{c_gold}消耗：{/c_gold} {c_green}{Resource Cost}{/c_green} 点奥能<br><br>召唤一个神秘魔星。你的魔星免疫伤害，并会协助你作战。
30718	Wizard_FrostNova	冰霜新星	{c_gold}冷却时间：{/c_gold} {c_green}{Script Formula 4}{/c_green} 秒<br><br>冲击附近敌人，并将他们冻在原地。
30725	Wizard_Hydra	多头蛇	{c_gold}消耗：{/c_gold} {c_green}{Resource Cost}{/c_green} 点奥能<br><br>召唤一只魔法多头蛇，用火舌攻击敌人。
77068	Wizard_Hydra_DefaultFire_Prototype	多头蛇	
77066	Wizard_Hydra_RuneAcid_Prototype	多头蛇	
77067	Wizard_Hydra_RuneArcane_Prototype	奥术多头蛇	
84030	Wizard_Hydra_RuneBig_Prototype	多头蛇	
77063	Wizard_Hydra_RuneFire_Prototype	多头蛇	
83040	Wizard_Hydra_RuneFrost_Prototype	多头蛇	
77065	Wizard_Hydra_RuneLightning_Prototype	多头蛇	
73223	Wizard_IceArmor	寒冰护甲	{c_gold}消耗：{/c_gold} {c_green}{Resource Cost}{/c_green} 点奥能<br><br>用寒冰屏障保护你自己，可使攻击者陷入寒冷状态。<br><br>{c_yellow}你同时只能受到1种护甲的保护。{/c_yellow}
30744	Wizard_MagicMissile	魔法飞弹	{c_gold}修为法术{/c_gold}<br><br>朝目标施放出奥术能量飞弹。
30745	Wizard_MagicMissile_Count	魔法飞弹	射出额外飞弹
30746	Wizard_MagicMissile_Damage	魔法飞弹	提高每发飞弹所造成的伤害
30748	Wizard_MagicMissile_Speed	魔法飞弹	提高施法速度和飞弹速度
76108	Wizard_MagicWeapon	魔法武器	{c_gold}消耗：{/c_gold} {c_green}{Resource Cost}{/c_green} 点奥能<br><br>将魔法能量灌入武器中，使武器的杀伤力提高。
69190	Wizard_Meteor	陨石术	{c_gold}消耗：{/c_gold} {c_green}{Script Formula 17}{/c_green} 点奥能<br><br>召唤出一颗巨大的陨石，灼烧被其冲击到的敌人。
98027	Wizard_MirrorImage	镜像	{c_gold}冷却时间：{/c_gold} {c_green}{Cooldown Time}{/c_green} 秒<br><br>召唤你自身的虚幻复制体嘲讽敌人。镜像施放法术造成有限伤害。
208823	Wizard_Passive_ArcaneDynamo	奥能迸发	千万别惹恼魔法师。你在他们的怒火面前只不过是一粒轻飘飘的微尘，弹指便可灰飞烟灭。
208472	Wizard_Passive_AstralPresence	星辰之躯	“感受身边暗藏的力量吧。雷云即将惊响……火山就要喷发。驾驭它，你便能所向披靡。”——艾德莉亚
208468	Wizard_Passive_Blur	残影	真正强大的魔法师，都善于将法力内化，向体内的每一个细胞注入法能，使自己具备无穷能量和猫般灵敏的反应力。
226301	Wizard_Passive_ColdBlooded	冷血	“感受你周身的血液变得像冰封海洋中的海水一样冰冷，而且别忘了，我只要弹弹手指就能让你灰飞烟灭。”——寒冰女王的传说
218044	Wizard_Passive_Conflagration	烧焚	“通红滚烫的护甲令他们的肉身饱受炙烤，令他们的血液沸腾不已，他们绝望地想要将护甲从冒烟的身体上剥离。面对这些防御力尽失的生物，我们在同情心的驱使下结束了他们的性命。”——《卡尔蒂姆传说故事》第十二卷
208473	Wizard_Passive_Evocation	启发	只要你始终专注于用意志力扭转现实，就连时间本身都会对你妥协。
208541	Wizard_Passive_GalvanizingWard	法能护体	“能量衍生能量。一个法术所产生的多余能量由另一个法术吸收，从而使效力永续不竭。”——摘自萨文大师在秘传奥术天体上所做的法能增效讲座
208471	Wizard_Passive_GlassCannon	玻璃大炮	“我将如何活下来？我根本就不打算被击中。要是你能碰到我，那也是因为得到了我的允许。”——变节法师马洛斯
208547	Wizard_Passive_Illusionist	幻术师	“声东击西是最为明智的战略。”——大法师拉尔西斯
226348	Wizard_Passive_Paralysis	瘫痪	“我的魔法造诣让一些人感到震惊。”——莱拉·雷风击
208478	Wizard_Passive_PowerHungry	奥能渴求	“这只是不合我的心意。这些所谓魔法师们的某些行为……是在打死灵法术的擦边球。甚至更糟！反正那不是正统的魔法。”——巫师尊者弗博·杜纳
208493	Wizard_Passive_Prodigy	天赋奇才	“厚重的钢铁护甲也许能阻挡利刃的穿刺，但让我们看看它在闪电面前能如何！”——莱拉·雷风击在威斯特玛皇家竞技赛上狼狈失误后所说的话
208477	Wizard_Passive_TemporalFlux	时光涌动	“时间与奥能之力是一对互相嫉妒的伴侣。如果你关心其中一个而忽视另一个，那就是将自己置于极大的危险之中。”——恩奈得智者雷斯科
208474	Wizard_Passive_UnstableAnomaly	不稳异能	“魔法师需要具备极致的注意力才能游走在无限的边缘。千万不要成为失去注意力焦点的那个人。”——独眼惠普尔
93395	Wizard_RayOfFrost	冰霜射线	{c_gold}消耗：{/c_gold} {c_green}[{Script Formula 17}]{/c_green} 点奥能<br><br>引导一道纯净冰霜射线，使你的敌人陷入寒冷。
30783	Wizard_ShockPulse	冲击震波	{c_gold}修为法术{/c_gold}<br><br>在地面四处释放出不可控制的电能脉冲。
1769	Wizard_SlowTime	时间延缓	{c_gold}冷却时间：{/c_gold} {c_green}{Script Formula 15}{/c_green} 秒<br><br>扭曲时空，使处于你目标位置的敌人减速，同时你可继续不受阻碍地移动。
71548	Wizard_SpectralBlade	幽魂之刃	{c_gold}修为法术{/c_gold}<br><br>召唤可在敌人间劈砍的神秘之刃。
74499	Wizard_StormArmor	风暴护甲	{c_gold}消耗：{/c_gold} {c_green}{Resource Cost}{/c_green} 点奥能<br><br>使你自己被魔法风暴包围，用闪电震击攻击者。<br><br>{c_yellow}你同时只能受到1种护甲的保护。{/c_yellow}
168344	Wizard_Teleport	传送	{c_gold}冷却时间：{/c_gold} {c_green}[{Script Formula 19}]{/c_green} 秒<br><br>立即传送到另一个位置。
30796	Wizard_WaveOfForce	原力之波	{c_gold}消耗：{/c_gold} {c_green}{Script Formula 27}{/c_green} 点奥能<br><br>发出一股纯净能量冲击波，对附近的敌人造成伤害。
375412	WoDFlagBuff	典藏版增益	
30800	WoodWraithSummonSpores		
223604	WorldCreatingBuff		
324819	x1_abattoir_furnace_01		地板火炉
354796	x1_Abattoir_furnaceSpinner		火炉喷口
359960	x1_Abattoir_furnaceSpinner_Event		火炉喷口
375458	x1_Abattoir_furnaceSpinner_Event_Phase1		火炉
375462	x1_Abattoir_furnaceSpinner_Event_Phase2		火炉
375499	x1_Abattoir_furnaceSpinner_Event_Phase3		火炉
354856	x1_Abattoir_furnaceSpinner_fireBeam_clockwise		火炉喷口
355457	x1_Abattoir_furnaceSpinner_fireBeam_clockwise_Event		火炉喷口
377631	x1_Abattoir_furnaceSpinner_fireBeam_clockwise_Event_Phase1		火炉喷口
377636	x1_Abattoir_furnaceSpinner_fireBeam_clockwise_Event_Phase2		火炉喷口
377641	x1_Abattoir_furnaceSpinner_fireBeam_clockwise_Event_Phase3		火炉喷口
354884	x1_Abattoir_furnaceSpinner_fireBeam_counterClockwise		火炉喷口
355458	x1_Abattoir_furnaceSpinner_fireBeam_counterClockwise_Event		火炉喷口
355369	x1_Abattoir_furnaceWall		火炉
290708	x1_Adria_Arena_FloorPanelFire	地板火焰	
298181	x1_Adria_Arena_FloorPanelStart	地板火焰	
340805	X1_Adria_Boss_Arena_Gas_Off0		
340806	X1_Adria_Boss_Arena_Gas_Off1		
340804	X1_Adria_Boss_Arena_Gas_On0	沼泽泥塘	
340807	X1_Adria_Boss_Arena_Gas_On1	沼泽泥塘	
330791	x1_Adria_CauldronSpawner_Activate		
358590	x1_Adria_CauldronSpawner_InitialPoolsBuff		
330783	x1_Adria_CauldronSpawner_LifetimeBuff		
355825	x1_Adria_CauldronSpawner_RoomPools		
355826	x1_Adria_CauldronSpawner_RoomPoolsInner		
355827	x1_Adria_CauldronSpawner_RoomPoolsOuter		
293152	x1_Adria_DelayedTeleport_Attack		
362989	x1_Adria_DelayedTeleport_CauldronActivate		
293151	x1_Adria_DelayedTeleport_Start		
284247	x1_Adria_JumpBack		
360204	x1_Adria_PhaseOne_AIState		
360205	x1_Adria_PhaseTwo_AIState		
365720	x1_Adria_ScriptedSequence180Turn		
359746	x1_Adria_SpitAtPlayer		
354328	x1_Adria_WingSweep_Left		
354340	x1_Adria_WingSweep_Right		
341833	X1_armorScavenger_AsteroidRain		萨托尔
271621	x1_armorScavenger_buff		
273462	x1_armorScavenger_BurrowIn		
271740	x1_armorScavenger_BurrowOut		
322380	x1_armorScavenger_PreBurrow		
330593	X1_Asteroid_Basic	手雷	掷出三枚手雷，爆炸造成 {Script Formula 0} - [{Script Formula 0} + {Script Formula 1}] 点伤害。
442208	X1_Asteroid_Basic_Small	手雷	掷出三枚手雷，爆炸造成 {Script Formula 0} - [{Script Formula 0} + {Script Formula 1}] 点伤害。
330129	X1_Asteroid_Pool	行星之池	掷出三枚手雷，爆炸造成 {script formula 0} - [{script formula 0} + {script formula 1}] 点伤害。
292865	X1_Asteroid_Spawn	手雷	掷出三枚手雷，爆炸造成 {Script Formula 0} - [{Script Formula 0} + {Script Formula 1}] 点伤害。
377453	X1_Barbarian_AncientSpear	上古之矛	{c_gold}消耗：{/c_gold} {c_green}{Script Formula 9}{/c_green} 点怒气<br><br>掷出一把长矛穿透敌人。
353447	X1_Barbarian_Avalanche_v2	山崩地裂	{c_gold}冷却时间：{/c_gold} {c_green}{Script Formula 36}{/c_green} 秒<br><br>在指定区域降下铺天盖地的飞岩碎石。<br><br>{c_yellow}冷却时间随着消耗怒气而缩短。{/c_yellow}
353458	X1_Barbarian_Avalanche_v2_Passive	山崩地裂	
361661	X1_Barbarian_Passive_EarthenMight	大地之力	“我的都城成为了我的囚牢，我在里面静静等待着处决。大地在我脚下咆哮，昭告着那群野人的到来，他们粉碎了这个世界的根基，令所有欢乐化为乌有。噢，我真可悲，竟然曾经把他们的野蛮行径看作他们的弱点。”——萨摩雷首领洛伦
296572	X1_Barbarian_Passive_Rampage	狂暴	“战斗永无竭日，我们的身心都早已疲惫不堪。可他们却在杀戮中获得力量，每一次致命的消灭都让他们嗜血的欲望变得更加高涨。那些人是无可阻挡的。”——军士佩什科夫《围攻野蛮人》，凯基斯坦历1123年
340877	X1_Barbarian_Passive_SwordAndBoard	剑盾合璧	“成功化解一次敌人的攻击也可摧毁敌人的战斗决心，其威力不亚于命中要害。”——战斗大师卡尔乔
375483	X1_Barbarian_WarCry_v2	战吼	{c_gold}生成：{/c_gold} {c_green}{Script Formula 15}{/c_green} 点怒气<br>{c_gold}冷却时间：{/c_gold} {c_green}{Cooldown Time}{/c_green} 秒<br><br>发出一声振奋士气的战吼，使你和同伴的护甲值提高，持续 {c_green}{Script Formula 13}{/c_green} 秒。
377452	X1_Barbarian_WeaponThrow	武器飞掷	{c_gold}生成：{/c_gold} {c_green}{Script Formula 18}{/c_green} 点怒气<br><br>掷出一把强力飞斧，对一名敌人造成伤害。
364196	X1_Bloodhawk_Event_BallistaBoss_FuriousCharge		
237495	x1_bog_bearTrap	捕熊陷阱	
376509	x1_Bog_BearTrap_Trigger		
335458	x1_Bog_BogWater	沼泽水池	
335795	x1_Bog_BogWater_large	沼泽水池	
335789	x1_Bog_BogWater_medium	沼泽水池	
339982	X1_Bog_Family_Guard_Tower_Setup	泥浆喷泉	
288754	X1_Bog_KingOfTheHill_Leap		
234539	x1_Bog_Plant_explodeKnockback	x1_Bog_Plant_explodeKnockback	
276820	x1_BogBlight_BurrowIn		
276843	x1_BogBlight_BurrowOut		
341714	x1_BogBlight_PustuleDeath		
234556	x1_BogBlight_PustuleSpawn		
399284	x1_BogBlight_PustuleSpawn_Con		
238930	x1_BogFamily_Brute_Charge		
239018	x1_BogFamily_Brute_Shout		
247961	x1_BogFamily_Brute_SummonMeleeAction		
355511	x1_BogFamily_Brute_SummonMeleeAction_Unique		
238965	x1_BogFamily_Brute_ThrowDude		
338049	x1_BogFamily_Melee_Transform		
239743	x1_BogFamily_Ranged_BearTrap	捕熊陷阱	
340026	x1_BogFamily_Ranged_BearTrapFromTower	捕熊陷阱	
340041	x1_BogFamily_Ranged_BearTrapFromTowerReturnToFacing		
336527	x1_BogFamily_Ranged_RapidShot		
339985	x1_BogFamily_Ranged_RapidShotFromTower		
339986	x1_BogFamily_Ranged_RapidShotFromTowerReturnToFacing		
263272	x1_Catacombs_Door_A_onDeath		
267289	x1_Catacombs_Floor_Runes_A_onDeath		
345943	x1_Catacombs_Spirit_Totem_activate		
301930	x1_Cesspool_Slime_Posion_Attack		
299410	x1_Challenge_Buff_Immune_Stun		
346299	X1_Challenge_Lure_SupersizeLure		
366438	x1_CrazedAngelArcher_FireArrow		
269032	X1_Crusader_AkaratsChampion	阿卡拉特勇士	{c_gold}冷却时间：{/c_gold} {c_green}{Script Formula 12}{/c_green} 秒<br><br>爆发出圣教军的狂怒之力，使你造成的伤害和愤怒值恢复速度提高。
266766	X1_Crusader_BlessedHammer	祝福之锤	{c_gold}消耗：{/c_gold} {c_green}{Resource Cost}{/c_green} 点愤怒值<br><br>召唤一把祝福之锤在你身边旋绕，对击中的所有敌人造成伤害。
266951	X1_Crusader_BlessedShield	祝福之盾	{c_gold}消耗：{/c_gold} {c_green}{Resource Cost}{/c_green} 点愤怒值<br><br>掷出一面圣盾猛击敌人，圣盾会在敌人之间弹射。
284876	X1_Crusader_Bombardment	轰击	{c_gold}冷却时间：{/c_gold} {c_green}{Script Formula 40}{/c_green} 秒<br><br>呼叫远程打击，将灼热的沥青石球砸在附近的敌人身上，持续较短的时间。
266627	X1_Crusader_Condemn	天谴	{c_gold}冷却时间：{/c_gold} {c_green}{Script Formula 8}{/c_green} 秒<br><br>汇聚能量，在 {c_green}{Script Formula 9}{/c_green} 秒后释放能量引发大爆炸。
273941	X1_Crusader_Consecration	奉献	{c_gold}冷却时间：{/c_gold} {c_green}{Script Formula 6}{/c_green} 秒<br><br>圣化周围大面积的地面。当你和同伴站立在圣洁之地上时，可恢复生命值。
267818	X1_Crusader_CrushingResolve	坚定决心	{c_gold}生成：{/c_gold} {c_green}{Script Formula 4}{/c_green} 点愤怒值<br><br>攻击造成 {c_green}[{Script Formula 3}*100]%{/c_green} 武器伤害。每攻击一名敌人，可击中的目标数量会增加 {c_green}1{/c_green} 个，最多可达到 {c_green}5{/c_green} 个。
239137	X1_Crusader_FallingSword	天罚之剑	{c_gold}消耗：{/c_gold} {c_green}{Resource Cost}{/c_green} 点愤怒值<br>{c_gold}冷却时间：{/c_gold} {c_green}{Script Formula 10}{/c_green} 秒<br><br>纵身飞上云霄，以雷霆之势从天而降猛击敌人。<br><br>{c_yellow}该技能在效果结束前不会触发冷却时间。{/c_yellow}
239218	X1_Crusader_FistOfTheHeavens	天堂之拳	{c_gold}消耗：{/c_gold} {c_green}{Resource Cost}{/c_green} 点愤怒值<br><br>召唤闪电之柱从天而降并引发爆炸，爆炸时分裂成多支箭矢向四周迸射，对附近的所有敌人造成伤害。
316014	X1_Crusader_HeavensFury3	天堂之怒	{c_gold}冷却时间：{/c_gold} {c_green}{Script Formula 3}{/c_green} 秒<br><br>召唤一道神圣天罚之光，灼烧被其笼罩的所有敌人。
291804	X1_Crusader_IronSkin	钢铁之肤	{c_gold}冷却时间：{/c_gold} {c_green}{Script Formula 2}{/c_green} 秒<br><br>你的皮肤化为钢铁，在短时间内使你免受大部分伤害。
267600	X1_Crusader_Judgment	审判	{c_gold}冷却时间：{/c_gold} {c_green}{Script Formula 2}{/c_green} 秒<br><br>对区域内的所有敌人进行审判，在短时间内将其定身。
325216	X1_Crusader_Justice	正义	{c_gold}生成：{/c_gold} {c_green}{Script Formula 0}{/c_green} 点愤怒值<br><br>向敌人掷出正义之锤。
290960	X1_Crusader_LawsOfFate	命运律法	{c_gold}冷却时间：{/c_gold} {c_green}{Script Formula 1}{/c_green} 秒<br><br>{c_gold}主动：{/c_gold}吟诵律法，使你和你的盟友在短时间内提高移动速度。<br><br>{c_gold}被动：{/c_gold}每当你闪避攻击时，你和你的盟友有一定几率在短时间内提高移动速度。
323371	X1_Crusader_LawsOfFate_Passive		
290912	X1_Crusader_LawsOfHope	希望律法	{c_gold}冷却时间：{/c_gold} {c_green}{Script Formula 1}{/c_green} 秒<br><br>{c_gold}主动：{/c_gold}吟诵律法，使你和同伴的能量恢复速度在短时间内提高。<br><br>{c_gold}被动：{/c_gold}每当你拾取生命球时，你和同伴的能量恢复速度都会提高。
323370	X1_Crusader_LawsOfHope_Passive		
342299	X1_Crusader_LawsOfHope_Passive2		
342279	X1_Crusader_LawsOfHope2	希望律法	{c_gold}冷却时间：{/c_gold} {c_green}{Script Formula 0}{/c_green} 秒<br><br>{c_gold}主动：{/c_gold}强化律法，在短时间内以护盾保护你和同伴。<br><br>{c_gold}被动：{/c_gold}吟诵律法，持续为你和同伴恢复生命值。<br><br>{c_yellow}同时只能激活一种律法效果。{/c_yellow}
266722	X1_Crusader_LawsOfJustice	正义律法	{c_gold}冷却时间：{/c_gold} {c_green}{Script Formula 1}{/c_green} 秒<br><br>{c_gold}主动：{/c_gold}使你和同伴的所有抗性在短时间内提高。<br><br>{c_gold}被动：{/c_gold}每当你格挡时，都有一定几率使你和同伴在短时间内受到的伤害降低。
323386	X1_Crusader_LawsOfJustice_Passive		
342286	X1_Crusader_LawsOfJustice_Passive2		
342280	X1_Crusader_LawsOfJustice2	正义律法	{c_gold}冷却时间：{/c_gold} {c_green}{Script Formula 0}{/c_green} 秒<br><br>{c_gold}主动：{/c_gold}强化律法，在短时间内使你和同伴从元素的攻击中受到的伤害大大降低。<br><br>{c_gold}被动：{/c_gold}吟诵律法，使你和同伴从元素的攻击中受到的伤害降低。<br><br>{c_yellow}同时只能激活一种律法效果。{/c_yellow}
